model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,hops,scoring_mode,answer_aliases,error
deepseek,niah,32000,50.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,25018,4,9216,25022,1.1,5,16,31922,v2-niah-32000-50-08-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,32000,50.0,同店销售额同比增长了多少？,8.9%,8.9%,24832,4,9472,24836,1.18,4,13,31862,v2-niah-32000-50-09-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,32000,75.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,11952,2,3456,11954,0.67,3,23,31755,v2-niah-32000-75-00-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
deepseek,niah,32000,75.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,25588,4,12672,25592,0.87,4,21,31896,v2-niah-32000-75-01-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,75.0,同店销售额同比增长了多少？,8.9%,8.9%,22980,4,11776,22984,0.94,4,13,31896,v2-niah-32000-75-02-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,32000,75.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,25432,4,9344,25436,0.79,5,21,31730,v2-niah-32000-75-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
deepseek,niah,32000,75.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,11988,5,5248,11993,0.6,7,19,31922,v2-niah-32000-75-04-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
deepseek,niah,32000,75.0,同店销售额同比增长了多少？,8.9%,8.9%,24832,4,12672,24836,0.92,4,13,31862,v2-niah-32000-75-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,32000,75.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日。,24877,8,9216,24885,0.76,11,20,31738,v2-niah-32000-75-06-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,
deepseek,niah,32000,75.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天。,22978,5,17664,22983,0.85,5,21,31919,v2-niah-32000-75-07-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,75.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,25561,4,19328,25565,0.56,5,18,31885,v2-niah-32000-75-08-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
deepseek,niah,32000,75.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,24865,3,9728,24868,0.96,4,23,31734,v2-niah-32000-75-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
deepseek,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,11952,2,5248,11954,0.73,3,23,31755,v2-niah-32000-90-00-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
deepseek,niah,32000,90.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,25587,5,19328,25592,0.78,7,19,31901,v2-niah-32000-90-01-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
deepseek,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,24832,4,18688,24836,0.79,4,13,31862,v2-niah-32000-90-02-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,32000,90.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,24737,4,12672,24741,0.98,5,21,31738,v2-niah-32000-90-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,
deepseek,niah,32000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,25588,4,22784,25592,0.84,4,21,31896,v2-niah-32000-90-04-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,22980,4,17664,22984,0.74,4,13,31896,v2-niah-32000-90-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,11952,2,11904,11954,0.59,3,23,31755,v2-niah-32000-90-06-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
deepseek,niah,32000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,22978,4,17664,22982,0.95,4,21,31919,v2-niah-32000-90-07-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,22980,4,22912,22984,0.66,4,13,31896,v2-niah-32000-90-08-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,23848,3,11776,23851,0.89,4,23,31696,v2-niah-32000-90-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
deepseek,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,24872,4,22144,24876,0.73,4,21,31907,v2-niah-32000-100-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,100.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,25604,4,22784,25608,0.94,5,16,31922,v2-niah-32000-100-01-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
deepseek,niah,32000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,25429,2,12672,25431,0.94,3,23,31719,v2-niah-32000-100-02-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
deepseek,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,24012,4,11776,24016,1.21,4,21,31909,v2-niah-32000-100-03-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,100.0,区域配送的 SLA 指标是多少？,92.1%,96.4% 的妥投率和 92.1% 的 24 小时履约率。,11984,23,5376,12007,1.09,29,16,31872,v2-niah-32000-100-04-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
deepseek,niah,32000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日。,11961,8,5376,11969,0.94,11,20,31697,v2-niah-32000-100-05-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,
deepseek,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,24872,4,24832,24876,0.61,4,21,31907,v2-niah-32000-100-06-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,32000,100.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,11977,4,11904,11981,0.58,5,18,31873,v2-niah-32000-100-07-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
deepseek,niah,32000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日。,11961,8,11904,11969,0.53,11,20,31697,v2-niah-32000-100-08-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,
deepseek,niah,32000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,11985,4,11904,11989,0.62,5,16,31915,v2-niah-32000-100-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
qwen,niah,2000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,1508,5,0,1513,0.69,6,21,1765,v2-niah-2000-0-00-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
qwen,niah,2000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1477,5,0,1482,0.46,5,16,1886,v2-niah-2000-0-01-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
qwen,niah,2000,0.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,1330,7,0,1337,0.97,8,16,1920,v2-niah-2000-0-02-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,2000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,1497,5,0,1502,0.5,6,21,1732,v2-niah-2000-0-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
qwen,niah,2000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1477,5,0,1482,0.6,5,16,1886,v2-niah-2000-0-04-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
qwen,niah,2000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,1158,4,0,1162,0.7,4,13,1920,v2-niah-2000-0-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
