model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,hops,scoring_mode,answer_aliases,error,judge_score,judge_reason,judge_method,em_score,lexical_contains_score,contains_score,judge_status,score_source,expected_answer_chars,row_cost_cny,contains_per_1k_output_tokens,contains_per_cny,api_failed,content_filter,infra_api_failed,eval_valid
deepseek,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,24832,4,18688,24836,0.79,4,13,31862,v2-niah-32000-90-02-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.008021,250.0,124.67273407305822,0,0,0,1
deepseek,niah,32000,90.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,24737,4,12672,24741,0.98,5,21,31738,v2-niah-32000-90-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,,,,,1,1,1,not_required,lexical,5,0.01334,250.0,74.96251874062969,0,0,0,1
deepseek,niah,32000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,25588,4,22784,25592,0.84,4,21,31896,v2-niah-32000-90-04-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.00509,250.0,196.46365422396858,0,0,0,1
deepseek,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,22980,4,17664,22984,0.74,4,13,31896,v2-niah-32000-90-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.00709,250.0,141.04372355430183,0,0,0,1
deepseek,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,11952,2,11904,11954,0.59,3,23,31755,v2-niah-32000-90-06-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.001242,500.0,805.1529790660226,0,0,0,1
deepseek,niah,32000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,22978,4,17664,22982,0.95,4,21,31919,v2-niah-32000-90-07-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.007088,250.0,141.08352144469526,0,0,0,1
deepseek,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,22980,4,22912,22984,0.66,4,13,31896,v2-niah-32000-90-08-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.002367,250.0,422.4757076468103,0,0,0,1
deepseek,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,23848,3,11776,23851,0.89,4,23,31696,v2-niah-32000-90-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,0,1,1,not_required,lexical,3,0.013256,333.3333333333333,75.43753771876885,0,0,0,1
deepseek,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,24872,4,22144,24876,0.73,4,21,31907,v2-niah-32000-100-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.00495,250.0,202.020202020202,0,0,0,1
deepseek,niah,32000,100.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,25604,4,22784,25608,0.94,5,16,31922,v2-niah-32000-100-01-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,,,,,1,1,1,not_required,lexical,5,0.005106,250.0,195.84802193497845,0,0,0,1
deepseek,niah,32000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,25429,2,12672,25431,0.94,3,23,31719,v2-niah-32000-100-02-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.014028,500.0,71.285999429712,0,0,0,1
deepseek,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,24012,4,11776,24016,1.21,4,21,31909,v2-niah-32000-100-03-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.013422,250.0,74.50454477723142,0,0,0,1
deepseek,niah,32000,100.0,区域配送的 SLA 指标是多少？,92.1%,96.4% 的妥投率和 92.1% 的 24 小时履约率。,11984,23,5376,12007,1.09,29,16,31872,v2-niah-32000-100-04-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,,,,,0,1,1,not_required,lexical,5,0.007192,43.47826086956522,139.04338153503895,0,0,0,1
deepseek,niah,32000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日。,11961,8,5376,11969,0.94,11,20,31697,v2-niah-32000-100-05-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,,,,,0,1,1,not_required,lexical,10,0.007139,125.0,140.07564084605687,0,0,0,1
deepseek,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,24872,4,24832,24876,0.61,4,21,31907,v2-niah-32000-100-06-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.002531,250.0,395.10075069142636,0,0,0,1
deepseek,niah,32000,100.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,11977,4,11904,11981,0.58,5,18,31873,v2-niah-32000-100-07-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,,,,,1,1,1,not_required,lexical,5,0.001271,250.0,786.7820613690008,0,0,0,1
deepseek,niah,32000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日。,11961,8,11904,11969,0.53,11,20,31697,v2-niah-32000-100-08-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,,,,,0,1,1,not_required,lexical,10,0.001263,125.0,791.7656373713381,0,0,0,1
deepseek,niah,32000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,11985,4,11904,11989,0.62,5,16,31915,v2-niah-32000-100-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,,,,,1,1,1,not_required,lexical,5,0.001279,250.0,781.8608287724785,0,0,0,1
qwen,niah,2000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,1508,5,0,1513,0.69,6,21,1765,v2-niah-2000-0-00-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,,,,,1,1,1,not_required,lexical,5,0.006052,200.0,165.23463317911435,0,0,0,1
qwen,niah,2000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1477,5,0,1482,0.46,5,16,1886,v2-niah-2000-0-01-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,,,,,1,1,1,not_required,lexical,5,0.005928,200.0,168.69095816464238,0,0,0,1
qwen,niah,2000,0.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,1330,7,0,1337,0.97,8,16,1920,v2-niah-2000-0-02-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,,,,,0,0,0,not_required,lexical,5,0.005348,0.0,0.0,0,0,0,1
qwen,niah,2000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,1497,5,0,1502,0.5,6,21,1732,v2-niah-2000-0-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,,,,,1,1,1,not_required,lexical,5,0.006008,200.0,166.44474034620504,0,0,0,1
qwen,niah,2000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1477,5,0,1482,0.6,5,16,1886,v2-niah-2000-0-04-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,,,,,1,1,1,not_required,lexical,5,0.005928,200.0,168.69095816464238,0,0,0,1
qwen,niah,2000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,1158,4,0,1162,0.7,4,13,1920,v2-niah-2000-0-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.004648,250.0,215.14629948364887,0,0,0,1
qwen,niah,2000,0.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,1313,4,0,1317,0.48,4,23,1681,v2-niah-2000-0-06-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,,,,,1,1,1,not_required,lexical,3,0.005268,250.0,189.82536066818525,0,0,0,1
qwen,niah,2000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1149,5,0,1154,0.71,5,16,1919,v2-niah-2000-0-07-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,,,,,1,1,1,not_required,lexical,5,0.004616,200.0,216.6377816291161,0,0,0,1
qwen,niah,2000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,1158,4,0,1162,0.46,4,13,1920,v2-niah-2000-0-08-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.004648,250.0,215.14629948364887,0,0,0,1
qwen,niah,2000,0.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,1540,3,0,1543,0.47,3,23,1764,v2-niah-2000-0-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,,,,,1,1,1,not_required,lexical,3,0.006172,333.3333333333333,162.02203499675954,0,0,0,1
qwen,niah,2000,10.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,1739,6,0,1745,0.66,7,19,1895,v2-niah-2000-10-00-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,,,,,1,1,1,not_required,lexical,6,0.00698,166.66666666666666,143.26647564469914,0,0,0,1
qwen,niah,2000,10.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,1330,7,0,1337,0.55,8,16,1920,v2-niah-2000-10-01-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,,,,,0,0,0,not_required,lexical,5,0.005348,0.0,0.0,0,0,0,1
qwen,niah,2000,10.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,1369,5,0,1374,0.55,6,21,1721,v2-niah-2000-10-02-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,,,,,1,1,1,not_required,lexical,5,0.005496,200.0,181.9505094614265,0,0,0,1
qwen,niah,2000,10.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,1696,6,0,1702,19.39,7,19,1922,v2-niah-2000-10-03-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,,,,,1,1,1,not_required,lexical,6,0.006808,166.66666666666666,146.88601645123384,0,0,0,1
qwen,niah,2000,10.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,1487,5,0,1492,0.76,5,18,1900,v2-niah-2000-10-04-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,,,,,1,1,1,not_required,lexical,5,0.005968,200.0,167.56032171581768,0,0,0,1
qwen,niah,2000,10.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,1391,14,0,1405,0.67,15,20,1753,v2-niah-2000-10-05-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,,,,,1,1,1,not_required,lexical,10,0.00562,71.42857142857143,177.93594306049823,0,0,0,1
